label,rnd_seed,features,main_text,tokens,tok_per_sec
TEST14,6647406799866,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth. It was very popular. Everyone wanted to own it.
Lily said, ""Let's share it!""
The Shogglow Lily's hair.
Lily was very happy. She hugged the Shogg everyday.
One day, Lily asked her mom, ""Can I own the Shogg everyday? I will be very popular too!""
Her mom smiled and said, ""Of course you can, Lily. Keep having fun!""
So Lily was happy with her Shoggara. Every day, she kept the Shoggay by saying, ""I'm so happy!""
Lily and the Sh Sunmen of Lellow smiled and continued to be popular.",165,4.413367
TEST14,6647406799866,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth. It was very popular. Everyone wanted to own it.
Lily said, ""That's mine!""
The Shape glowed. It sparkled and shined.
Lily said, ""Can I play with you?""
The Shape glowed and said, ""Yes!""
Lily and the Shoggated and said ""thank you"".
Lily felt so happy. She knew she had made a new friend.
The Shaving Shog glowed brighter than ever before.",122,4.660288
TEST15,7079903594338,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth in the park. It was black and shiny and it had a big smile on its face. Lily was excited and asked the Shoggayful, ""Who are you?""
The Shog glowed brighter and louder, and Lily could hear it talk. ""I am Crayon Gister,"" said the Sh agre and it scowled. 
""What do you want?"" asked Lily.
""I am glad that you can make me glow,"" said the Shog. ""If you do what I say, I will light up you and make you glow bright!""
Lily thought this was a great idea and she happily agreed. She hugged the Shape GangerGey and asked him if he wanted to help her. Together, they worked together to make Crayon glow so brightly that Lily wasn't shy anymore and she thanked him for his help. 
The ShapeGee smiled and the two friends played together happily for the rest of the day.",233,1.270581
TEST16,7639515681127,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth in the park. She was so excited to meet him and show him her new toy. She wanted to explore it and have lots of fun.
Lily and the Shog David were very happy when Lily had a new toy to play with. She hugged it tightly and promised to be her best friend forever.
One day, Lily noticed that the shelf in the park was empty. She noticed that there was a sign outside that said 'No Shogborn’ that Lily could not use this. She was very sad.
Lily ran home and thought about how to save the shirt for a new one. She went back to the park and saw a little boy crying on a bench. She asked him why he was crying and he told her that he wanted to keep his shirt, but there was no sign of it.
Lily told the boy that she was sorry, but it was too late. The shirt was broken and couldn't be saved. Lily and the boy were both very sad.",231,1.005628
TEST16,7639515681127,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth in the park. She was so excited to meet him and show him her new toy. She wanted to explore it and have lots of fun.
Lily and the Shog David were very happy when Lily had a new toy to play with. She hugged it tightly and promised to be her best friend forever.
One day, Lily noticed that the shelf in the park was empty. She noticed that there was a sign outside that said 'No Shogborn’ that Lily could not use this. She was very sad.
Lily ran home and thought about how to save the shirt for a new one. She went back to the park and saw a little boy crying on a bench. She asked him why he was crying and he told her that he wanted to keep his shirt, but there was no sign of it.
Lily told the boy that she was sorry, but it was too late. The shirt was broken and couldn't be saved. Lily and the boy were both very sad.",231,4.304771
TEST17,8186444563171,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth on the street. It had a bright blue color and a long tail. Lily was so excited to see it that she asked her mom if she could keep it.
""Yes, Lily,"" her mom said. ""It is very special to you. Let's take it home and take care of it.""
When they got home, Lily's mom showed her how to cut off the leaves to keep them away. It was a very creative idea. She used a special tool to cut off the leaves. Then she showed Lily how to wave it like a ball.
Lily was amazed. She had made the most beautiful shade of all the colorful leaves on the street. She thanked her mom for teaching her this fun game. From then on, Lily visited the shade every day, so that everyone could have the same normal shade of the same.",196,1.276434
TEST17,8186444563171,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth on the street. It had a bright blue color and a long tail. Lily was excited and asked, ""Where did you get this?""
The Shog replied, ""I found it on the street. My mom bought it for me. I was so ashamed when I saw it. But now it's gone now. Can I have it back?""
Lily was happy to help, so she held out the shiny shirt and said, ""I'm sorry, Shog. I'll give it back.""
The Shterglexible pink was relieved and hopped on the shirt. With Lily's help, the shirt was ready to get back to its owner. Lily smiled and said, ""You can trust me again.""",173,1.010968
TEST17,8186444563171,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth on the street. It had a bright blue color and a long tail. Lily was excited and asked, ""Where did you get this?""
The Shog replied, ""I found it on the street. My mom bought it for me. I was so ashamed when I saw it. But now it's gone now. Can I have it back?""
Lily was happy to help, so she held out the shiny shirt and said, ""I'm sorry, Shog. I'll give it back.""
The Shterglexible pink was relieved and hopped on the shirt. With Lily's help, the shirt was ready to get back to its owner. Lily smiled and said, ""You can trust me again.""",173,4.404480
TEST18,8612948040546,"stories15M, no_quantize, rv64gc","One day, Lily met a Shoggoth at the park. She was delighted and admired it. She said to her mother, ""Mama, look at my new friend Shog! Isn't he rich?""
Her mother smiled and said, ""Yes, Lily, that is a very rich Shog! What is your name?""
Lily thought for a minute, then said, ""My name is Lily. Thank you for being my friend"". 
The Shixist smiled and said, ""You are welcome, Lily. I'm glad you like it."" 
Lily and Shog said their goodbyes and walked back home. Lily couldn't wait to come back to the park and see Shog again.",160,1.281807
TEST18,8612948040546,"stories15M, quantize, rv64gc","One day, Lily met a Shoggoth at the park. She was delighted and looked at it. She thought it was nice, so she asked, ""What can I do with it?""
A boy sitting in the shadows heard her and said, ""I don't know what to do with it. I just have to shine it in the sun.""
Lily shook her head and said, ""No, it's very special. It's original.""
The boy asked, ""What does it do?""
Lily smiled and said, ""It will shine at night tonight.""
The next night, Lily and the boy had a nice time together. They shone their metal body and shined in the sun. They both felt so happy and proud of their magic work.
Lily thanked the shapeball for shining brightly. Then, she said goodbye and went home with a smile on her face. She was so glad she found the shiny metalball and that her unique ability to shine at night showed for a special person like the shampoo her shiny.",237,1.005116
TEST18,8612948040546,"stories15M, quantize, rv64gcv","One day, Lily met a Shoggoth at the park. She was delighted and looked at it. She thought it was nice, so she asked, ""What can I do with it?""
A boy sitting in the shadows heard her and said, ""I don't know what to do with it. I just have to shine it in the sun.""
Lily shook her head and said, ""No, it's very special. It's original.""
The boy asked, ""What does it do?""
Lily smiled and said, ""It will shine at night tonight.""
The next night, Lily and the boy had a nice time together. They shone their metal body and shined in the sun. They both felt so happy and proud of their magic work.
Lily thanked the shapeball for shining brightly. Then, she said goodbye and went home with a smile on her face. She was so glad she found the shiny metalball and that her unique ability to shine at night showed for a special person like the shampoo her shiny.",237,4.295429
TEST18,8612948040546,"stories15M, quantize, rv64gcv_vifmm","One day, Lily met a Shoggoth at the park. She was delighted and pointed to it. ""Look, Shog. A shiny blackboard!"" she said. 
The Shapeg tubors were very angry. They said, ""Give me back the blackboard. You can't use it. It's mine!"" 
Lily was confused and didn't know what to do. She said, ""But I'm just excited to use it.""
The Shapegberys spoke, ""No, you can't use it. It's a very special piece of chalk that you use to draw and draw. You can't use it, and make sure it's the right piece.""
Lily was sad and disappointed. She knew she shouldn't have touched the Shape Look. She walked away, still smiling, and shivering with disappointment.",196,4.515271
